utterance_id,valence,arousal,dominance,emotion,text,audio_features,audio_waveform
Ses04F_impro06_M002,-0.25,-0.25,-0.25,sad,: Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.,"[0.673953829680435, -0.3885441277546253, 0.842339394071802, -0.7445233061394754, -0.5676337072136428, 1.31192472497747, -0.44438304259018, -1.2168257092644756, 0.10964778397584751, -0.40288550274418805]","[0.24095630069032964, -1.3912387961538628, -1.05975159410932, -1.0006544181047339, 0.242044120286866, 2.113959951703836, 0.23941405822865927, 0.20706120130329123, -1.1692549744251823, 0.8503997306590624, 1.4806079889475123, 0.31218235379624365, 0.026666846910218277, -0.6130191486583311, 0.35802769141435575, 0.2483728178542944, -0.0471167377389789, -1.406145334474523, 0.0370118442655989, 0.10708412176200278, -0.37017929986548126, -0.5205057933511789, -0.8488282505723649, -1.6201966002096986, 1.1087857596241704, 1.1950140189265643, -1.210926669520422, 0.5157117470982081, -1.272921885983271, -0.581662149728439, -0.47575398720675877, 0.8858844642059507, 2.6892636214811634, 1.8987163662210904, -1.5846098142858207, -0.8897155049189501, -0.9985076238640936, -0.7708230538643133, 1.0090787159091241, -1.0049415000220774, 1.666761857256631, 0.10170356708957093, -1.4811918384456229, 0.22585512876876332, 0.12849172856363827, -1.615834027141751, -0.5395669462066082, 2.2878377061345994, -1.011868338816143, 1.1594975246789216, 0.6330046924469975, -0.7261147441944126, 0.5206616281324083, 0.27211681996775666, 0.38236698396160573, -0.7567789586458429, -0.21135277820059675, 1.0111527854569644, 0.437271739748556, 2.101819182801702, -0.7254005253081997, -0.882352603718707, 0.37204845077634585, 0.1765234167741761, 1.4680384723548152, 2.122677323085371, 0.012374115755175103, 0.08571445330492279, -1.6376668450792295, -0.4789305286211582, -1.2497326780592684, 0.14900985658429514, 1.319101030113484, 0.884428745561312, 0.6933039830153015, -0.6348188962165906, 0.020107331483704034, -0.7211444805515821, -0.1571349798599404, 1.7108121520595698, -0.01565518880546159, -0.2700247968305067, -0.25548064502188256, 1.2076146254285214, -1.8631258740793746, 1.2167483557036585, -1.3475989385970395, 0.6279669537958227, 0.04435642239966813, 0.23273658351569723, 1.7166233959614632, 1.6807577024699913, 0.9967909229915194, -0.04152023200847359, -1.7853898867478173, -0.7932981200280653, -0.5502025041717838, -1.3906367825779238, 1.2273197297509115, 1.309982761712311]"
Ses05M_impro07_M019,0.25,0.0,-0.25,happy,": I don't- you know ,I feel the same way, you know what I mean.  And everybody says a lot of other crap you know, they don't know what they are talking about anyway.","[0.7807486373110346, 1.7909872486957175, -1.1645675283830066, -0.2841470284478151, 0.7087555692562624, 0.6014923417550746, 0.48001873103182696, -1.7042415754844364, -0.3554358434328267, -0.4115656262808615]","[-2.101777175326366, 0.7609864313329373, -0.07655187425006882, 0.2487056309427552, 0.6199509630528036, -0.8396643453692167, -0.7170077078559417, -1.5309750359993908, 1.4301376278967084, 0.32421478326572784, 0.12684867695692978, -1.3278330381591368, 0.3091398933580305, -0.17249951091143328, -0.9132319022473794, -0.38495916826989157, -2.4735881393845345, -2.139556709348852, 0.49178858613053805, -0.7026972501109435, 0.963083113326328, -1.0866267685618733, 0.563209710375207, 1.2589550585879468, -0.055461316550896936, -0.13594331892217074, 1.0017629084998985, -0.7250095863201758, -1.6725885612314453, -2.2519483183537212, 0.225968495388667, 2.621135418095047, 1.642514117079874, -0.4155336541598923, -1.1248023899007424, 0.7715002581128896, 0.2993657082640394, -1.6763144123125373, 1.2799553782812054, 1.4841524706559046, -0.7616191260777352, -0.8970709325060667, -0.343101519695831, -1.0014843607974606, -0.16157017818776936, 1.2931634853186513, 1.5656145493560165, -0.12793136054874218, 1.791376228191518, -0.489813581625989, 0.11037735818935684, 0.3212143626018169, -2.461224251913062, -1.1167436624092395, -0.755875170058468, -1.2079489856158057, 1.5631656059289964, 0.6415379524093885, -1.1714910822349975, 0.7733484168319298, -1.307368726997179, -1.7158336046685456, 0.13491384241582896, -2.3848509199940477, 1.4768049487223545, -0.4330214520206194, 0.757880862274127, -0.0032413030750224944, -1.0630691289818417, -1.865349464284093, -1.3939248887326332, 1.3769348219408648, 0.1713337506705294, -0.6859410395386926, -0.6253916551649309, -0.6983430351596686, -0.9706412604379347, -0.7972288467266837, -0.20843768801223925, 0.6568973083350145, 0.06942802138410464, 0.5941990260141171, -1.536258586017201, -0.4073418175118683, -0.7697595986469561, -0.9839435379409465, -2.362518725044074, -0.6926576921640993, -0.27957003789836227, 1.1453897762725165, 0.8643860654398848, -1.08335154782295, 0.730548120818262, 1.1241177761864485, 3.1116809116995223, 0.42476917565282846, -0.8119530361690741, -0.7247116920051108, 0.9875007863650773, -0.3208616297596784]"
Ses04F_impro08_F017,0.25,0.0,-0.25,angry,": Sir, I don't think my name is really relevant-","[1.9518489562320598, -1.3360975350989013, -0.24133560164554357, 0.6839563442142583, 0.761608986468711, -0.4597652375492665, -1.4269101414294731, -0.8101629185309165, 1.4541091321840398, -0.35813908786968196]","[0.31671256915785795, -0.14092145963973857, -0.048369489431804046, 0.3283170225392108, -1.8888334273233294, 0.17776295267138506, -0.25530907790457164, 1.822034033617379, -1.0984957250822007, 0.019738830045536178, 0.9141620370863437, -0.2892687180472195, 1.5284709199118531, -2.074491276291614, 2.0433541713457193, -2.0289336728913328, 1.1322694660139792, -1.1472156120262622, -0.47732169883588166, 1.4492464352297418, 1.1773705139973503, -2.5032722334101667, 0.4627958210611202, -1.9080001234712796, -0.10616996191494638, -0.7112527184697444, -1.1428296107457032, 1.1175498851031176, -0.387283936478655, -0.24420413557925336, 0.02161404872247174, -0.26173829722226494, 0.8729974963844053, 0.5978090763608577, 1.7094825850018096, 1.2080785947752293, -0.920725780652775, 0.7589838930688365, -0.2741508537900561, -1.2067032341462476, 1.6841099203640983, -1.246215464085793, 0.49535619205711445, -0.806619053237983, 0.176757217404887, -0.7754628038785814, -1.9510745870519135, 1.1055923424210674, 1.7260681525437507, 0.001945747076952869, -0.9908281956406316, 1.1292050150983648, -0.6903209705023426, -0.7700289998406585, -0.12894591423402438, 0.9387735236615864, -1.5234069017076903, -1.680778727070313, -0.0828967843067539, 0.4434904904751519, 1.314179916810863, 0.5408680634082453, 0.4145661598530743, 0.8161258030689585, 1.0753123811639154, 0.5966310817250122, 1.3621181467028394, 0.4159373052152479, 2.115156559644424, 1.2717389804207029, 0.5009344455314181, 0.14183474362518383, 0.21183604528315142, -0.5538407225746462, -0.4640580950972413, -0.8561528624438937, 0.4465872081809988, 0.8153974186480395, -0.20303663462198432, 0.13869516368116896, -0.746495972556819, -0.6203207886978287, 1.7706471657763139, -0.4231593274323398, -0.5377411190572856, 0.23141206516758547, 0.7061727238935757, -1.3688180245030754, -1.6945790257196192, 0.4721286570685526, -1.1382527679259453, -0.002940751089953015, -0.9936311950253568, 1.1764670662821517, 0.5217806009230791, 0.9737784485629649, 0.013244413073076878, -1.9819296417654508, 1.6164098549057242, 0.06330933637333559]"
Ses02F_impro07_M010,0.75,0.25,0.5,happy,: [LAUGHTER],"[-0.5382637791160757, -0.7917419053743138, -1.1871428419587655, -1.1838025990626762, 1.4552843007547744, -0.5271785101745896, -1.3116551246926285, -0.4736223479304043, 0.5022072315895545, -0.6258463484186414]","[-0.5603306318116292, -1.5654407377574662, 0.8615667024316951, -1.4636399903891772, -0.43500897411838774, 1.1824343320230954, -0.2977553278794052, -1.1087257595242492, 0.8271313103737373, 0.6259993017649031, 0.7452535417418102, 0.9543024717538625, -0.9422351615691008, -1.0480423139018848, -0.33802430351659857, -1.0834724317751776, -0.6550021457611942, 0.4948058319791796, 0.35191198492420295, -1.4718281086323821, -1.565654148946355, -0.34219544230075016, -0.9294729746099725, -1.7521241752846854, -0.2959132364983225, 1.881995158815251, 1.197308820086391, -1.6003145583768021, 0.6336069533949339, -0.5290285008764506, -0.3199793718392386, 1.3142418204028976, -0.7810373647592166, 0.3790270514186128, -1.6917973541886953, 0.6849465152495833, 0.1705160433885002, 0.9395738948985132, 0.7859861898743051, -0.8849966972767459, 0.19571915000996437, 0.9739040300744882, 1.2021469416038213, -1.6287906672056025, -0.9912945200661165, -0.6234861019039623, 0.8689680108657636, 0.3299145116391639, 0.9310701005469864, 0.32563185673631656, 0.5965983671002362, -0.05142763392451838, 0.9413220143354862, 0.5501919906863512, 0.18108423266575766, -0.10526288418677093, -0.030398626150486097, -0.6383228557946683, -0.08571399582606612, -1.9736229131265552, 0.13457835602316456, -0.4757074489613253, -1.1846806572578676, -0.8608154740095363, -0.860253716467636, 0.9053960292405178, 0.40537479886035754, 0.6670831572132376, 0.3537767796577632, 0.10497481927839393, 0.4884509536053284, 1.5290452654261326, 0.5487045131858922, -1.286274921533346, 2.0114076097440647, 0.07786274014401283, -0.5762511458840799, 0.6699666292219392, 1.4503594609870218, 0.13702799101463514, -0.40945309862068335, -0.44038986992202, 0.8136279834254029, -0.11782067231304443, 0.8001752072753584, -0.14901647577778063, -1.159977496398922, -0.6458664709019514, -0.6582722228992006, 0.16501907120677126, -2.123372930353498, 0.4993240526489605, -0.31743043383027686, -0.8320571778528372, 1.8506324002784433, -1.3787477286511303, -0.13548903552244787, 0.576148194334071, -0.32699404008618693, -0.37589337762011216]"
Ses05M_impro06_M009,-0.75,0.0,-0.5,sad,": I mean, one second you think, you know, you're just having a conversation and then --","[-0.872165659285337, -0.2229956336490224, 1.4897840319903735, 1.1026015728353409, -2.183107947558518, -0.06913354679225887, -0.39269960561372863, 1.0935646323181913, 0.1564940192530352, 0.0783926369973667]","[0.6250800794760065, -1.9429626118236385, 0.6827814863485313, -0.15527421729958213, -0.8706432492006433, 0.28346734507808763, 0.5744037383270766, -0.016074209142002648, -1.2396668365209673, -1.6561077062885023, -0.9233482493027823, 0.45441298913269096, 0.10096691227961126, 0.0885017201872267, -0.2819254680074727, 0.300801789940022, -1.4442103060470834, 2.134457053328138, -0.056993232213053135, -1.137515563248728, 1.2392241934974662, 0.6551409344636127, -0.8863985079502419, -0.3801310861483822, -0.07914231891618377, 0.39168200107835477, 0.40230355981483457, 1.5846388191757392, 1.5862320571091586, -0.730565286699793, -1.489467963497791, 1.1008792171059625, 0.7826591620855905, -1.2269562713037077, -0.37338426201546165, 0.8094504498405344, -1.3363283292891301, 0.9016005937938029, -0.29096632405263617, 0.535308109482484, 0.6238284285609429, 1.4850243958517588, 1.1413366150120063, 1.0297048524785588, -0.039407990954635035, 0.6022794305691236, 1.1720915434548567, -1.7008625234831363, 0.7394947485333909, -1.237114437975821, 1.6215100381613772, -2.6876537518642984, 0.652613047368271, 0.45093803377166414, -0.4565411385912998, -1.0575023397195706, 0.5259388102185725, 1.0511603313317621, -0.208205452465718, 1.1861749855298718, -1.2778130081098502, -0.8909928713031963, 0.12278213527059154, -1.6098097376491087, 1.0619829356375001, 0.024127928391424917, 2.5724594930829254, -0.20651122350234144, -1.0971814057911324, 0.3143563476418848, 0.012728832669672355, 0.9061657952375888, -0.44279678174010456, -1.3802010811986805, -1.3538714902838807, -0.16971694960802663, 0.9107302763230367, -0.3735485977313723, 0.27617514530066695, -2.1218610338451307, 1.1729538987801478, 0.9979735959630166, -0.0927468153195219, -0.2754282222889203, 0.5620259550314449, 0.10336060843952818, 0.6321417175957795, 0.044766554804173415, 0.13158092562916487, -0.752638609003762, 0.6945010083509885, 2.2972547417665394, 0.1291559844262374, 0.205416789204105, 0.3197267557345054, 0.1833585097903928, 0.04662398155102322, 0.15582295239216803, 0.5045944003020081, -0.6090642896352251]"
Ses02M_impro02_F004,-0.5,0.0,0.5,sad,: It's dangerous; I mean how can you make sure that you'll,"[-1.2124573981142845, 0.7542222419049491, -1.0677335201704015, 1.0348455338151241, 0.23304296249907058, 1.3040114878051552, -0.2157130070749236, 0.152603471907791, 0.7319237408955515, 0.027285835800772824]","[-0.1424117024882799, 0.9742890344339528, -0.4512448292942854, -1.0288715058330546, 1.3182332360493216, -0.5624016568161837, -0.8050153524691783, -1.9539177609738787, -1.0105484369923317, -1.336145771591392, 1.0198318586205566, 0.4076971639317335, -0.14664572998474049, 2.029652611949964, 0.3215573538048798, -2.2560250737116476, -0.5365232768051253, -0.3386458606536552, -2.0786049283301984, -1.4299616240352446, -0.40714262451841826, -1.1023670485831127, -0.5243112524554611, 0.8436286631561102, -0.6937778208603399, 0.2261505128244286, 1.8357220023327014, 0.046458853763714024, -0.033462332948508006, -0.30725586780608327, 1.3278690007519833, 1.7812807562733692, -0.43668323668850273, 0.8171248681889393, 1.219202172619683, 0.8934846434811899, -0.7052818766079032, -0.9951684522419852, -0.6221025363003758, -0.13118167427747834, 1.5807780016695556, -0.30083230936344835, -1.548588191192261, 1.1227761298744063, -0.3081792397570799, -0.5509511483344808, -0.1561159529714073, 0.2768020451508415, -0.9062391686702328, -0.5254413422312589, 0.5877366729173479, -1.2921997358307442, 0.2573090331064174, 1.4382927202190645, 2.0325440518842943, 0.18901890671926594, 0.5780524489941262, -1.3615698750119019, -1.9491800189010076, -0.09074385410245923, -0.4305890035158894, 0.6681730442515095, 0.1557913404855467, -1.0291388089636757, 1.5902240761887199, -1.2811627349548709, 1.1200131993639741, -2.247132450027947, 1.9855036322494293, -1.5871802896072478, 0.5587599341433377, 0.22765732534194247, 0.010422426909424569, 1.008043042498102, 0.1222199394951107, 0.13436616613030317, 0.2751831733305678, 0.4205015581740943, 0.5612876418352787, -1.8858169712811135, 1.1359773527416668, 0.33261678578978293, 0.46019977742171075, 0.4695298265971283, 0.04850643720594191, 1.1142708890387731, -0.9476800643097387, 1.7470705610016335, -1.2555526879573033, 0.5598834598035721, 0.8950817471065755, -0.7926881586886521, -1.0298866404103417, -0.5151460489942173, 0.21571696145239247, 0.46181114096661496, -1.4155977032307188, 1.222899473501603, -0.726033476549874, 0.9380935287494938]"
Ses02M_impro07_M018,0.25,0.0,0.0,happy,: What?,"[-0.11641309892665237, -0.9210174436970006, -0.4379616564936539, 1.71311525212325, 1.278130884130361, 0.25808187994628046, 0.753361349934415, 1.0598969409097374, -0.8729759177584255, -2.0972869462511525]","[0.3129427269612576, -0.264217270181828, 1.225558847923932, 0.7145789753400714, 0.8701874686375155, -0.567669704633183, -1.2227425652599948, -0.35037241689455056, 0.5280258148600041, -1.113834527345585, -0.3861468307858666, -0.2613463589964349, -0.4886907342189054, -0.29652323735337843, 0.31946139857100225, -0.5558466800809412, 0.4493334835360649, -0.7052351917480021, 1.1211115999444432, 1.98630296335369, -1.1653147955316205, -0.6205981709450159, 0.16285598360968997, 0.9308134386267308, 0.8547840458911046, 0.1432145801254652, -0.2664854608105137, 0.182078332960444, -1.158069293111253, -0.7203743058846229, 0.3411573009835398, 0.06161162348268586, -1.0603462709082008, -0.1387600111630122, -1.9721364513813855, -0.7822384482070889, -0.7384151982368674, 0.6049842487170084, 1.1339138579505896, -0.5051562072356958, -0.3156660937487843, 0.7559340439832704, -1.0399922979449834, -0.2781295656437491, -0.5047828708991067, -0.47249398933759706, -0.5959898268205199, -0.5435052367619781, -2.398898826782248, -0.08725011173207872, 0.373171021589351, 1.7689802119042342, 0.4606740339240022, 1.0468000321908846, 0.45543617967220756, 1.7445103455737676, -0.3192464877757879, -1.9160824738879092, -1.1835457332230546, -0.405391937399489, -0.9084130403630498, 0.21357128540529005, -0.37727198773752335, 1.3959307421470921, -1.0420484458559454, 0.739974481570025, -1.2198152193564114, 0.4769901189483359, 1.0462197385124503, -0.15387169973535345, -0.5204576326624036, 0.49680897449823475, 0.7240323132846432, -1.1833010135760638, 1.1272514813224759, 0.8405800082660307, -1.2465375979844076, -1.2850008102029788, -0.7290416406749521, 0.31515845728764397, 1.1003170339627908, 1.8147428889675363, 0.6173680944019586, 0.8870171818014576, 1.559510979390135, 0.08359956236870494, -1.475039949966877, 0.29387391408675984, -0.6908634615639342, 1.045950623761062, -0.1417681999709967, -0.5497064394324798, 0.9165732846243579, 1.1209965941237883, -0.501282118407801, 0.1934924482120705, -1.0167088097323325, -2.3953024887743433, -1.3078904266132283, 0.2868087864613823]"
Ses02M_impro05_M016,-0.5,0.5,0.5,angry,": Theft? Don't you know like all these people that are work - you keep like an eye on them, how can they get away with-","[-2.629409629465436, -0.7725506890287135, 0.9970974637833856, -0.8837563715300804, 0.5964237608045425, -0.25554201084742534, -1.1409708136710925, 0.6967677087324692, -0.826866307961597, 0.16937485970947144]","[-0.39394439494035194, 0.16018255337019857, 1.8962754459711397, -0.15346196518317798, -0.07866220331756056, -0.1009661552348652, -1.2569149327241995, 1.634287961825224, -0.22237529100250503, 0.4699129655526851, -0.5948395134230606, -0.9522223650554091, 1.2008632303562985, 0.12897036819962965, 0.5120121418163003, 0.6670259832815589, 1.0836479099304097, 0.019776978896494157, 0.9792539994902882, 1.1888376601709123, -0.596741421899346, -0.7098297022195756, -0.15174836502773692, 1.2816517639133862, 0.626910120863102, 0.9858445011506715, 0.38223795807878747, -0.03031602087184428, 0.02277706105627244, -0.8314857178016206, -0.5612928165347929, 1.434838481955959, 1.8415260292971078, 0.5532552534823068, -0.4879639188395052, 0.9115883200760714, -0.08620078680429555, 0.3831165804127181, 0.1998452944797748, -1.442873309106902, -0.9897879500785127, -1.1124870743353008, 1.0359888714253198, 0.09239979904544095, -0.9771375858490537, 1.0960114318473935, -0.433886968159596, 1.2797619054346119, -0.8416718595388207, 1.0704297767788304, -0.03162597449205221, 1.3069074083488594, 0.2981835597857024, -1.009610027666829, -0.229138765972587, -2.0562342014433703, -0.7830137249043025, -0.8849470632598931, -1.1943058986602497, -0.1691157905245889, 0.6987198535028538, 1.7541102739913257, -0.3394000567202016, -0.1015704634824304, 0.41371644104770633, -0.28784421200436283, 2.4486585422972484, 1.8879886421995946, -2.290594910805656, -0.5783550572255531, 0.6091079393136215, 0.3906501652744374, -1.133446685365111, -0.30030152146911426, -0.8145327695815733, -0.22829925975761023, 0.8858100331631343, -0.15002345539265985, 0.7999420000711402, 1.2255011868264152, -0.1140100837688048, 0.18621068731398688, -2.051879573471885, 1.0402018112443343, -0.9682732599240534, 0.3676524605369068, -1.4147145729769337, 0.759579206036418, -1.441475384732981, -1.71203219004282, 0.41885218590848294, 0.8128567614841375, -0.28112382388179663, 0.6827812634727974, -0.7091369776469444, 1.8769628752746572, 0.8027504763883254, -1.7234617834856607, -0.5142455763297753, 1.1435472703228036]"
Ses04F_impro05_M020,-0.25,-0.25,0.0,angry,: Ma'am.,"[-0.6743630782761759, 0.4011856359122067, 2.482931855086368, 0.670306506138204, -0.6909673337553134, -0.8228519808406733, -0.4067641563419321, 0.008410531299099367, 0.1066553068152195, 0.9784285341541464]","[1.2687138844941535, 1.140680852277734, -0.535291140181714, -0.212477309097219, -0.20911606706421196, 1.386724928043844, 0.49614891285691687, 0.08602352000476163, -0.4179943926392548, -1.1158376327334594, 0.6216676617649931, -1.0409832771717693, 0.0477851516664437, 1.4047996347528542, 2.84016257248239, 0.7160911371794607, 1.167021081514647, -0.5157436451017866, 0.4820856811787756, 0.2781578027087702, 0.2105896612287174, -0.5418408892232519, 0.35211387304751063, 1.1021957441303223, -0.3415378700992839, -2.5101366354294785, -0.10408182637432341, -0.578072848779846, -1.3440985625527664, 0.4379728931475739, -0.14953859772403835, 0.2826207897123955, -0.23956443990719029, 0.41600092274919764, 1.1720716943105585, 1.4325238663909112, 0.7344477493487775, -0.8577633156436204, -0.24373998710962264, 0.6692930467151073, -0.4816827633845552, -0.012810174584872536, -1.1563304462448045, 0.07835413224757735, -0.9444859782055307, -1.3775439592254521, -1.5816662345203327, -0.7910906385901696, 1.1982300226602616, 0.46163191423573874, 0.45689150903461784, 2.5378527702221803, 0.47154950139459967, 1.2648581043933702, 0.7906323328891098, -0.2262205202777275, -0.6271699486000086, -1.6005754565958716, 1.5517732964846669, -0.454226456883948, 0.8217163190547238, -0.733851235915249, 0.2801071738651113, 1.8545016006077948, 0.8570454218934723, -0.4614273561882191, 1.753310138919242, 1.764506151736237, -1.0542242806906839, 0.29552165462560664, -0.5319318700834159, 0.6285624499726477, -0.7153136169674128, 0.7866761029881553, 1.1463308977996385, -2.4833656078227633, -0.3244183106978152, 0.6239834958347192, 0.11184487132990419, 1.5184595688656826, -0.7724434008483516, 0.4571302500894386, 1.900429186683788, -0.2679086238069083, -0.3455331821917909, 0.01330566666683367, -0.9039694957129617, -1.8784364774952316, 0.1918915920545885, -1.6884040953117663, -0.27905291393058546, -1.910355288320592, 1.3499363160164983, -1.5722214832934691, 0.11149345740085699, 1.9095306677944892, 0.08385441536835456, 0.8809488770585484, 0.1470766875336303, -0.2835581221755463]"
Ses05F_impro05_M040,-0.25,-0.25,0.0,neutral,: makes up?,"[-0.12164603463499966, 0.8231907925250751, 0.804995146567894, -0.059316773329615595, 0.748029510739088, -0.7150937688527997, 0.2559374111275039, -0.7190097552728697, -0.9254925541592753, -0.799860448879203]","[1.4330484150466027, -0.724465006691339, -0.17867979723685506, -1.0912105492497177, -0.4941432903295079, 1.7124003502130605, -0.028113658957994038, -0.14868011973002568, 0.25998485059201965, -1.6652501000886115, 1.1365228015804478, -0.09459524609798597, -0.44174222335707963, -0.9282505855827891, 2.8654894315907042, 1.796773749336002, 1.5355437495168678, -0.4964858368123139, -1.4499650481319144, -1.45132060885281, -0.35450613081083443, 0.5095723464273052, 1.5215818512630221, 0.18223832785826485, -1.4189927353303058, 0.663115241469794, -0.7072463953454788, 2.264875514171028, 0.15850935367630695, 0.11761876322174952, 2.3015406765154593, -0.6818592196689156, 1.308631049010679, 0.8746648220325398, 0.7847737019955352, -0.010245967168612464, 0.5463662496051959, 0.23443862759962086, 0.943249752618855, -0.4891743045076363, -0.4803488826073748, -1.624934438438722, 1.1186689829157128, 1.1173708059859215, 0.21833343990430978, 0.6257633411976122, -1.8500524880998075, 0.9609393272266114, 0.285606288988499, -0.06818594487386177, -0.21763312168830337, 0.13867555325535932, 0.9787435356953326, 1.3275566885960814, -0.7562198978296217, -0.3449841843296732, 0.9350444670905008, 0.06786394384222978, 1.9901313000912533, -0.12427190452860915, -0.9549410898000671, -0.8154103487825826, -1.8017862207549564, -0.5769583385899602, 0.31086049227733625, 2.308089740483813, -1.2345449259401629, -0.5417292268277722, -0.3085526131023698, 0.6383473009029695, -0.40414443010987383, 0.05109560319153045, 0.1624174178021525, -0.35108533229282257, 0.19058570286020335, -0.7803453452712562, 1.1904875703688955, 0.9891907025166868, -0.03308789372094641, -0.8383914599285553, 0.6201894411423915, 0.19432205542293002, -0.6279766208177193, 1.917965050761231, 0.9984188401701537, -0.05891140604485543, -1.1540674097980845, 0.8199667615425983, 1.9135781896401378, 0.5142425893489766, 0.13458899746655906, 1.063073325739879, -1.5932778200672082, 0.2046890121187548, 0.42592837091846264, -0.8925761298044212, 0.42869516922954154, -1.5227655417199573, -0.6494140407502588, 0.9782307722008702]"
Ses05F_impro02_F021,-0.75,0.25,-0.75,sad,: I don't think there's anything we can do.,"[0.42413573381407804, 0.24819385532967242, 0.20375947792021717, 0.6465052606214832, -0.09816117378610963, -0.25387609934636024, 2.44145607471525, 1.4017752065813616, 0.6203780768732761, -1.010711313076465]","[0.541481131985167, -0.33143560674412526, -1.4830745140405333, -0.45268591104412004, -0.10861715778934855, 0.21913282006481208, 1.6616040384685136, 0.686800173183764, 0.38531471527908856, -0.17402912602295753, -0.8479631623520263, 0.24619694845718873, -1.235762111487471, -0.2541108248174923, 0.3717515605707515, -0.7187960319833363, -0.5458896687143514, -0.6462117048983643, -0.44209584127070906, -1.253614921023861, -0.08186123523005961, -1.0699650287103613, 1.2960839714919363, -0.23413371813013126, -0.8294235979098719, 1.3259488950845586, -1.915491007990509, 0.46196981463463865, 0.8456877181891749, 0.8674413802934557, 0.5275649445813035, 0.4027839503443913, -1.6735708753480318, -1.4836601262389613, 0.1957968467599932, -0.025930279389960252, -0.9588533149684494, -0.16547645404507927, 1.8838588650435055, -0.030593719512035614, 1.4945640369258324, 1.2391372703498345, -0.932191272990148, 1.7459533880700029, -0.5245007362453692, -0.1567939503102956, 0.1557800802179474, -0.1707240291327265, 1.300926882260334, -0.32840856093803633, 0.5005816956689397, -0.46549156679882375, -0.04977420907141218, -0.8664650170599625, 0.5328185880142727, 0.4816908925572694, 0.818653739327546, 0.1940392941984994, -0.9670909571861811, 0.4999899156857752, 1.2473979560783164, -0.9905903352190416, 1.1410482550075964, 0.3476093313846613, -1.1226522702415827, -2.2200754044339837, -0.9509235214497759, -1.8003955941110343, -0.9345416550630514, -0.7283370307601322, 0.8484781606265461, 2.2791278504106023, 0.07984969659148514, -0.11425345897830681, 0.19739109678826264, 0.5881620227981214, 0.003234109712987478, 0.413211656372248, 1.284917592027183, -1.636828251209161, 1.8912453641627571, -0.42938642619824846, -1.6435823036233765, -0.017390860209500363, -0.6456143963616349, -1.024135988038099, -0.11480543504500812, -0.7894857658230985, 0.6342758619282844, -1.0993290288900797, -0.016722825427012058, -1.8926910596111537, 0.04039307096396429, 0.6605399123615868, -1.8045275263315081, -0.1184595799681945, 0.4985658197037461, 2.069853715351519, -0.05500716485226134, 1.507980405044502]"
Ses01F_impro05_M027,-0.25,-0.25,-0.5,neutral,: With the amount of--,"[-0.2669754706318576, -1.2200864932465127, -0.29598435431904185, -0.210302405312615, -0.34918259838569066, 0.3795699129206018, -1.9776123209531418, -0.3555934260434347, 0.4061106157656361, -1.7291625774222406]","[-1.375398858641493, 1.6339416988717785, -0.07593255955495627, -0.8199192035664812, 0.22790008838115033, -1.081772881998849, 2.085797175286036, -0.403841455277468, -0.14944547982180073, 0.648665357167947, -0.0016592064898364946, 0.09568187541334487, -0.15148429451434156, 0.46380587846447924, -1.4166050445412683, -0.2073595785953155, -0.47465571406397744, 1.468485427757005, -0.8423258213123334, 1.308050725028032, -0.7364785683326285, 1.258735825983749, 0.6806417365520386, 1.020808352155529, -0.5974646016661922, 0.055644781405188005, -0.34524857024360395, 0.5748345119510868, -0.5245127564023121, -1.638169972527415, 0.34151479491095726, -1.3111672722155692, 1.5660380812131558, -0.10730997278517604, -0.23442048413576808, 0.5643810024057629, 0.8210202131950641, 0.23356883836978498, -1.8326920611111137, 0.13034698826641286, 0.5761543073806471, -1.3262330852097657, 0.33390559426602606, -0.9055145346554916, 0.0009994750602976244, 0.23855190557586356, -2.158804205139, -0.34553683676093927, -0.5746847991251162, -2.3698221849725907, -2.55712550849034, -0.9108706288467214, 1.529278952228649, -0.9893016196570527, -0.309447420227735, -0.8639051964973155, -1.086456041476993, -0.6533124426396666, -0.8080856147292155, 2.0556498231750617, 0.9719856966601677, -0.15522354612996586, 0.2636391815424064, 0.7530042737929057, -0.554866640667696, -0.32340905779918455, -0.0808902527016485, -0.4747124943401255, -0.5530956667017201, 0.03797713304603832, 1.9929439936648043, 1.1904556482831172, 1.3801262501646592, 0.8698892803325788, 1.0286528991050408, -0.5354226465245098, -0.1527764397013652, -0.9018079293821357, 0.22587588901607972, 0.14224148041851792, -1.1355446963265292, -1.14659031421569, 1.6827014527155721, -0.0599077431563205, -2.5639185610515125, 0.1771112834113617, -1.9241698890596521, 1.6812954219643146, 1.645508697937708, -1.9409793124150776, 0.41312678841342, 0.26382621949345375, 1.4202004635159955, 0.8005561553911137, 0.4077564019438319, 0.4502158535547383, 0.7070293789821891, -0.2078007790904055, -0.26176719794255116, 1.375173869339313]"
